"run","discount","nblock","type","row","names","par","true_par","convergence"
26,8,6,1,1,"color",0.199002466281792,0.333333333333333,0
26,8,6,1,1,"lambda",9.99999504770072,1,0
26,8,6,1,1,"r",1.00000004942179,1,0
26,8,6,1,1,"q",1.99999988517846,1,0
26,8,6,1,1,"b0",0.5639384674561,0.5,0
26,8,6,1,1,"b1",0.4360615325439,0.5,0
26,8,6,1,1,"tau",0.230105309969053,0.1,0
27,8,6,1,1,"size",0.0870080619346896,0.333666666666667,0
27,8,6,1,1,"shape",0.692104871959571,0.333,0
27,8,6,1,1,"color",0.22088706610574,0.333333333333333,0
27,8,6,1,1,"lambda",9.99998487598071,1,0
27,8,6,1,1,"r",1.00000017713839,1,0
27,8,6,1,1,"q",1.99999962959835,1,0
27,8,6,1,1,"b0",0.549401587037733,0.5,0
27,8,6,1,1,"b1",0.450598412962267,0.5,0
27,8,6,1,1,"tau",0.278981884718136,0.1,0
28,8,6,1,1,"size",0.73022955837118,0.333666666666667,0
28,8,6,1,1,"shape",0.0116093450801463,0.333,0
28,8,6,1,1,"color",0.258161096548674,0.333333333333333,0
28,8,6,1,1,"lambda",0.963421783628427,1,0
28,8,6,1,1,"r",1.99999987595199,1,0
28,8,6,1,1,"q",1.0000000477696,1,0
28,8,6,1,1,"b0",0.506868690356071,0.5,0
28,8,6,1,1,"b1",0.493131309643934,0.5,0
28,8,6,1,1,"tau",0.070929706543878,0.1,0
29,8,6,1,1,"size",0.430257196559734,0.333666666666667,0
29,8,6,1,1,"shape",0.424938723933916,0.333,0
29,8,6,1,1,"color",0.14480407950635,0.333333333333333,0
29,8,6,1,1,"lambda",6.77900437848824,1,0
29,8,6,1,1,"r",1.00000001547217,1,0
29,8,6,1,1,"q",1.99999999260001,1,0
29,8,6,1,1,"b0",0.50344830153929,0.5,0
29,8,6,1,1,"b1",0.49655169846071,0.5,0
29,8,6,1,1,"tau",0.148527266755405,0.1,0
30,8,6,1,1,"size",0.411420480784416,0.333666666666667,0
30,8,6,1,1,"shape",0.369862683567966,0.333,0
30,8,6,1,1,"color",0.218716835647618,0.333333333333333,0
30,8,6,1,1,"lambda",3.14275430173675,1,0
30,8,6,1,1,"r",1.00000000312176,1,0
30,8,6,1,1,"q",1.99999999767972,1,0
30,8,6,1,1,"b0",0.479826220106918,0.5,0
30,8,6,1,1,"b1",0.520173779893082,0.5,0
30,8,6,1,1,"tau",0.0836015810158426,0.1,0
31,8,6,1,1,"size",0.693095231426984,0.333666666666667,0
31,8,6,1,1,"shape",0.158261485448275,0.333,0
31,8,6,1,1,"color",0.148643283124741,0.333333333333333,0
31,8,6,1,1,"lambda",9.99999902744733,1,0
31,8,6,1,1,"r",1.00000002674731,1,0
31,8,6,1,1,"q",1.99999993158288,1,0
31,8,6,1,1,"b0",0.486240671164316,0.5,0
31,8,6,1,1,"b1",0.513759328835684,0.5,0
31,8,6,1,1,"tau",0.154950900017406,0.1,0
32,8,6,1,1,"size",0.718579908548521,0.333666666666667,0
32,8,6,1,1,"shape",0.00100104086753763,0.333,0
32,8,6,1,1,"color",0.280419050583942,0.333333333333333,0
32,8,6,1,1,"lambda",2.66453930153895,1,0
32,8,6,1,1,"r",1.0000000309356,1,0
32,8,6,1,1,"q",1.99999999155413,1,0
32,8,6,1,1,"b0",0.477728582397407,0.5,0
32,8,6,1,1,"b1",0.522271417602593,0.5,0
32,8,6,1,1,"tau",0.0881628908259873,0.1,0
33,8,6,1,1,"size",0.373173871939166,0.333666666666667,0
33,8,6,1,1,"shape",0.449385860971391,0.333,0
33,8,6,1,1,"color",0.177440267089442,0.333333333333333,0
33,8,6,1,1,"lambda",9.99999338626301,1,0
33,8,6,1,1,"r",1.14115862244475,1,0
33,8,6,1,1,"q",1.98258613950076,1,0
33,8,6,1,1,"b0",0.521667701551287,0.5,0
33,8,6,1,1,"b1",0.478332298448713,0.5,0
33,8,6,1,1,"tau",0.208897276843955,0.1,0
34,8,6,1,1,"size",0.00100000000000001,0.333666666666667,0
34,8,6,1,1,"shape",0.990371524360465,0.333,0
34,8,6,1,1,"color",0.00862847563953472,0.333333333333333,0
34,8,6,1,1,"lambda",4.84572721336502,1,0
34,8,6,1,1,"r",1.84484021850268,1,0
34,8,6,1,1,"q",1.00208834294407,1,0
34,8,6,1,1,"b0",0.460757945646639,0.5,0
34,8,6,1,1,"b1",0.539242054353361,0.5,0
34,8,6,1,1,"tau",0.0814611611813461,0.1,0
35,8,6,1,1,"size",0.891707835394643,0.333666666666667,0
35,8,6,1,1,"shape",0.0206503412376967,0.333,0
35,8,6,1,1,"color",0.08764182336766,0.333333333333333,0
35,8,6,1,1,"lambda",1.02244257804679,1,0
35,8,6,1,1,"r",1.99999997749967,1,0
35,8,6,1,1,"q",1.00000000370303,1,0
35,8,6,1,1,"b0",0.477611474287901,0.5,0
35,8,6,1,1,"b1",0.522388525712099,0.5,0
35,8,6,1,1,"tau",0.0240711706848008,0.1,0
36,8,6,1,1,"size",0.001,0.333666666666667,0
36,8,6,1,1,"shape",0.962378669592948,0.333,0
36,8,6,1,1,"color",0.0366213304070523,0.333333333333333,0
36,8,6,1,1,"lambda",5.5638962707166,1,0
36,8,6,1,1,"r",1.99999845285456,1,0
36,8,6,1,1,"q",1.00000065930758,1,0
36,8,6,1,1,"b0",0.522982197640444,0.5,0
36,8,6,1,1,"b1",0.477017802359556,0.5,0
36,8,6,1,1,"tau",0.287455769705327,0.1,0
37,8,6,1,1,"size",0.971392344226103,0.333666666666667,0
37,8,6,1,1,"shape",0.00100000000000001,0.333,0
37,8,6,1,1,"color",0.0276076557738969,0.333333333333333,0
37,8,6,1,1,"lambda",7.06074305193944,1,0
37,8,6,1,1,"r",1.99999815105482,1,0
37,8,6,1,1,"q",1.00000091616487,1,0
37,8,6,1,1,"b0",0.619606703150253,0.5,0
37,8,6,1,1,"b1",0.380393296849747,0.5,0
37,8,6,1,1,"tau",0.261438525315969,0.1,0
38,8,6,1,1,"size",0.197240209280348,0.333666666666667,0
38,8,6,1,1,"shape",0.689710728033917,0.333,0
38,8,6,1,1,"color",0.113049062685736,0.333333333333333,0
38,8,6,1,1,"lambda",9.9999998109632,1,0
38,8,6,1,1,"r",1.9999999832397,1,0
38,8,6,1,1,"q",1.00000000103699,1,0
38,8,6,1,1,"b0",0.220794665615993,0.5,0
38,8,6,1,1,"b1",0.779205334384007,0.5,0
38,8,6,1,1,"tau",0.480216442405855,0.1,0
39,8,6,1,1,"size",0.420036680573114,0.333666666666667,0
39,8,6,1,1,"shape",0.412270673183557,0.333,0
39,8,6,1,1,"color",0.167692646243329,0.333333333333333,0
39,8,6,1,1,"lambda",9.99999998369812,1,0
39,8,6,1,1,"r",1.02205097511528,1,0
39,8,6,1,1,"q",1.8922786591698,1,0
39,8,6,1,1,"b0",0.400496945609698,0.5,0
39,8,6,1,1,"b1",0.599503054390302,0.5,0
39,8,6,1,1,"tau",0.136102195531671,0.1,0
40,8,6,1,1,"size",0.0345429429810688,0.333666666666667,0
40,8,6,1,1,"shape",0.95732407756317,0.333,0
40,8,6,1,1,"color",0.00813297945576072,0.333333333333333,0
40,8,6,1,1,"lambda",8.50501213196047,1,0
40,8,6,1,1,"r",1.99999999999814,1,0
40,8,6,1,1,"q",1.00000001112206,1,0
40,8,6,1,1,"b0",0.543709176170951,0.5,0
40,8,6,1,1,"b1",0.456290823829049,0.5,0
40,8,6,1,1,"tau",0.0876410496089754,0.1,0
41,8,6,1,1,"size",0.360925754403342,0.333666666666667,0
41,8,6,1,1,"shape",0.371584011154924,0.333,0
41,8,6,1,1,"color",0.267490234441734,0.333333333333333,0
41,8,6,1,1,"lambda",1.67687378009914,1,0
41,8,6,1,1,"r",1.00000001931367,1,0
41,8,6,1,1,"q",1.9999999857618,1,0
41,8,6,1,1,"b0",0.548665536409385,0.5,0
41,8,6,1,1,"b1",0.451334463590615,0.5,0
41,8,6,1,1,"tau",0.179704299953114,0.1,0
42,8,6,1,1,"size",0.977941152362432,0.333666666666667,0
42,8,6,1,1,"shape",0.001,0.333,0
42,8,6,1,1,"color",0.0210588476375682,0.333333333333333,0
42,8,6,1,1,"lambda",5.75268676647582,1,0
42,8,6,1,1,"r",1.99999843306979,1,0
42,8,6,1,1,"q",1.00000076557082,1,0
42,8,6,1,1,"b0",0.538592866832689,0.5,0
42,8,6,1,1,"b1",0.461407133167311,0.5,0
42,8,6,1,1,"tau",0.157846200453496,0.1,0
43,8,6,1,1,"size",0.118779679267102,0.333666666666667,0
43,8,6,1,1,"shape",0.685159283452196,0.333,0
43,8,6,1,1,"color",0.196061037280702,0.333333333333333,0
43,8,6,1,1,"lambda",7.42660216456324,1,0
43,8,6,1,1,"r",1.15130487195567,1,0
43,8,6,1,1,"q",1.99999992373288,1,0
43,8,6,1,1,"b0",0.470698624472592,0.5,0
43,8,6,1,1,"b1",0.529301375527408,0.5,0
43,8,6,1,1,"tau",0.141299546187475,0.1,0
44,8,6,1,1,"size",0.704244627805456,0.333666666666667,0
44,8,6,1,1,"shape",0.00100118250335853,0.333,0
44,8,6,1,1,"color",0.294754189691186,0.333333333333333,0
44,8,6,1,1,"lambda",3.31921230585873,1,0
44,8,6,1,1,"r",1.0000003395055,1,0
44,8,6,1,1,"q",1.99999948694956,1,0
44,8,6,1,1,"b0",0.515973487933865,0.5,0
44,8,6,1,1,"b1",0.484026512066135,0.5,0
44,8,6,1,1,"tau",0.129388141299762,0.1,0
45,8,6,1,1,"size",0.581010980301078,0.333666666666667,0
45,8,6,1,1,"shape",0.222601151219967,0.333,0
45,8,6,1,1,"color",0.196387868478939,0.333333333333333,0
45,8,6,1,1,"lambda",9.99999990281467,1,0
45,8,6,1,1,"r",1.56138751004267,1,0
45,8,6,1,1,"q",1.99999917698163,1,0
45,8,6,1,1,"b0",0.408499756685454,0.5,0
45,8,6,1,1,"b1",0.591500243314546,0.5,0
45,8,6,1,1,"tau",0.202736815984429,0.1,0
46,8,6,1,1,"size",0.447931708370206,0.333666666666667,0
46,8,6,1,1,"shape",0.00100000054233372,0.333,0
46,8,6,1,1,"color",0.551068291087461,0.333333333333333,0
46,8,6,1,1,"lambda",0.493902432917345,1,0
46,8,6,1,1,"r",1.9999973826923,1,0
46,8,6,1,1,"q",1.00000130402183,1,0
46,8,6,1,1,"b0",0.495335745465137,0.5,0
46,8,6,1,1,"b1",0.504664254534863,0.5,0
46,8,6,1,1,"tau",0.0779540836157012,0.1,0
47,8,6,1,1,"size",0.663021631609751,0.333666666666667,0
47,8,6,1,1,"shape",0.103472130283947,0.333,0
47,8,6,1,1,"color",0.233506238106315,0.333333333333333,0
47,8,6,1,1,"lambda",1.38077643173584,1,0
47,8,6,1,1,"r",1.00000001983449,1,0
47,8,6,1,1,"q",1.99999994544679,1,0
47,8,6,1,1,"b0",0.492236980972064,0.5,0
47,8,6,1,1,"b1",0.507763019027936,0.5,0
47,8,6,1,1,"tau",0.0815232593987402,0.1,0
48,8,6,1,1,"size",0.906009171711163,0.333666666666667,0
48,8,6,1,1,"shape",0.00100000000000515,0.333,0
48,8,6,1,1,"color",0.0929908282888315,0.333333333333333,0
48,8,6,1,1,"lambda",9.99988599919939,1,0
48,8,6,1,1,"r",1.28480376901577,1,0
48,8,6,1,1,"q",1.99998541559228,1,0
48,8,6,1,1,"b0",0.490977681846848,0.5,0
48,8,6,1,1,"b1",0.509022318153152,0.5,0
48,8,6,1,1,"tau",0.057811491883267,0.1,0
49,8,6,1,1,"size",0.254273784075325,0.333666666666667,0
49,8,6,1,1,"shape",0.439448891909018,0.333,0
49,8,6,1,1,"color",0.306277324015656,0.333333333333333,0
49,8,6,1,1,"lambda",1.89058616144471,1,0
49,8,6,1,1,"r",1.00000001944829,1,0
49,8,6,1,1,"q",1.99999999982727,1,0
49,8,6,1,1,"b0",0.53403034889096,0.5,0
49,8,6,1,1,"b1",0.46596965110904,0.5,0
49,8,6,1,1,"tau",0.12945819910407,0.1,0
50,8,6,1,1,"size",0.119943031311627,0.333666666666667,0
50,8,6,1,1,"shape",0.687957423997026,0.333,0
50,8,6,1,1,"color",0.192099544691347,0.333333333333333,0
50,8,6,1,1,"lambda",9.99999855462524,1,0
50,8,6,1,1,"r",1.00000010593432,1,0
50,8,6,1,1,"q",1.99999972610594,1,0
50,8,6,1,1,"b0",0.555962050849547,0.5,0
50,8,6,1,1,"b1",0.444037949150453,0.5,0
50,8,6,1,1,"tau",0.212197469803821,0.1,0
1,8,6,1,2,"size",0.00100000000014191,0.333666666666667,0
1,8,6,1,2,"shape",0.978698972503791,0.333,0
1,8,6,1,2,"color",0.0203010274960673,0.333333333333333,0
1,8,6,1,2,"lambda",5.0819364634614,1,0
1,8,6,1,2,"r",1.92666234263205,1,0
1,8,6,1,2,"q",1.17546064706463,1,0
1,8,6,1,2,"b0",0.49238295547127,0.5,0
1,8,6,1,2,"b1",0.50761704452873,0.5,0
1,8,6,1,2,"tau",0.285941942969193,0.3,0
2,8,6,1,2,"size",0.00387230961640245,0.333666666666667,0
2,8,6,1,2,"shape",0.987925935796164,0.333,0
2,8,6,1,2,"color",0.00820175458743371,0.333333333333333,0
2,8,6,1,2,"lambda",1.41476441502977,1,0
2,8,6,1,2,"r",1.99999999265944,1,0
2,8,6,1,2,"q",1.00000001969666,1,0
2,8,6,1,2,"b0",0.480829954930437,0.5,0
2,8,6,1,2,"b1",0.519170045069563,0.5,0
2,8,6,1,2,"tau",0.0340670729998145,0.3,0
3,8,6,1,2,"size",0.0010000000478918,0.333666666666667,0
3,8,6,1,2,"shape",0.987237934343949,0.333,0
3,8,6,1,2,"color",0.0117620656081596,0.333333333333333,0
3,8,6,1,2,"lambda",5.57268628600884,1,0
3,8,6,1,2,"r",1.99959948970422,1,0
3,8,6,1,2,"q",1.15740003685465,1,0
3,8,6,1,2,"b0",0.465345769084931,0.5,0
3,8,6,1,2,"b1",0.534654230915059,0.5,0
3,8,6,1,2,"tau",0.233443650745128,0.3,0
4,8,6,1,2,"size",0.166015641734832,0.333666666666667,0
4,8,6,1,2,"shape",0.001,0.333,0
4,8,6,1,2,"color",0.832984358265168,0.333333333333333,0
4,8,6,1,2,"lambda",9.16142675401404,1,0
4,8,6,1,2,"r",1.00000006769984,1,0
4,8,6,1,2,"q",1.99999984985483,1,0
4,8,6,1,2,"b0",0.999432499708906,0.5,0
4,8,6,1,2,"b1",0.000567500291094135,0.5,0
4,8,6,1,2,"tau",0.773955278527343,0.3,0
5,8,6,1,2,"size",0.10174799416223,0.333666666666667,0
5,8,6,1,2,"shape",0.70558712866699,0.333,0
5,8,6,1,2,"color",0.19266487717078,0.333333333333333,0
5,8,6,1,2,"lambda",9.99999523206859,1,0
5,8,6,1,2,"r",1.00000004391128,1,0
5,8,6,1,2,"q",1.99999989703248,1,0
5,8,6,1,2,"b0",0.529839967160974,0.5,0
5,8,6,1,2,"b1",0.470160032839026,0.5,0
5,8,6,1,2,"tau",0.43345442896008,0.3,0
6,8,6,1,2,"size",0.376120011078285,0.333666666666667,0
