"","run","discount","nblock","type","row","names","par","true_par","convergence"
"4729",26,8,30,1,2,"lambda",9.99999999033679,1,0
"4730",26,8,30,1,2,"b0",0.361153968486991,0.5,0
"4731",26,8,30,1,2,"b1",0.638846031513009,0.5,0
"4732",26,8,30,1,2,"tau",0.428228314424372,0.3,0
"4733",27,8,30,1,2,"size",0.00100000923704105,0.01,0
"4734",27,8,30,1,2,"shape",0.00100000000000024,0.01,0
"4735",27,8,30,1,2,"color",0.997999990762959,0.98,0
"4736",27,8,30,1,2,"lambda",5.15743431799456,1,0
"4737",27,8,30,1,2,"b0",0.952607172828425,0.5,0
"4738",27,8,30,1,2,"b1",0.0473928271715755,0.5,0
"4739",27,8,30,1,2,"tau",0.481993033880045,0.3,0
"4740",28,8,30,1,2,"size",0.211080441484448,0.01,0
"4741",28,8,30,1,2,"shape",0.587335657599371,0.01,0
"4742",28,8,30,1,2,"color",0.201583900916181,0.98,0
"4743",28,8,30,1,2,"lambda",9.99999974348741,1,0
"4744",28,8,30,1,2,"b0",0.410955386301716,0.5,0
"4745",28,8,30,1,2,"b1",0.589044613698284,0.5,0
"4746",28,8,30,1,2,"tau",0.533542690729998,0.3,0
"4747",29,8,30,1,2,"size",0.45112185799599,0.01,0
"4748",29,8,30,1,2,"shape",0.47741167968682,0.01,0
"4749",29,8,30,1,2,"color",0.0714664623171894,0.98,0
"4750",29,8,30,1,2,"lambda",9.99999147655309,1,0
"4751",29,8,30,1,2,"b0",0.445620351565961,0.5,0
"4752",29,8,30,1,2,"b1",0.554379648434042,0.5,0
"4753",29,8,30,1,2,"tau",0.19835806010137,0.3,0
"4754",30,8,30,1,2,"size",0.927738663387387,0.01,0
"4755",30,8,30,1,2,"shape",0.001,0.01,0
"4756",30,8,30,1,2,"color",0.0712613366126127,0.98,0
"4757",30,8,30,1,2,"lambda",6.76820749583834,1,0
"4758",30,8,30,1,2,"b0",0.486278722166143,0.5,0
"4759",30,8,30,1,2,"b1",0.513721277833857,0.5,0
"4760",30,8,30,1,2,"tau",0.171708096968317,0.3,0
"4761",31,8,30,1,2,"size",0.0010000089457814,0.01,0
"4762",31,8,30,1,2,"shape",0.001,0.01,0
"4763",31,8,30,1,2,"color",0.997999991054219,0.98,0
"4764",31,8,30,1,2,"lambda",4.45111253718928,1,0
"4765",31,8,30,1,2,"b0",0.0481099259962089,0.5,0
"4766",31,8,30,1,2,"b1",0.951890074003891,0.5,0
"4767",31,8,30,1,2,"tau",0.43549720108586,0.3,0
"4768",32,8,30,1,2,"size",0.0602966035450649,0.01,0
"4769",32,8,30,1,2,"shape",0.826967353921136,0.01,0
"4770",32,8,30,1,2,"color",0.112736042533934,0.98,0
"4771",32,8,30,1,2,"lambda",9.99827568125841,1,0
"4772",32,8,30,1,2,"b0",0.48754900620036,0.5,0
"4773",32,8,30,1,2,"b1",0.51245099379964,0.5,0
"4774",32,8,30,1,2,"tau",0.37147888544105,0.3,0
"4775",33,8,30,1,2,"size",0.00100001819042227,0.01,0
"4776",33,8,30,1,2,"shape",0.00100000006228141,0.01,0
"4777",33,8,30,1,2,"color",0.997999981747296,0.98,0
"4778",33,8,30,1,2,"lambda",3.39754536081767,1,0
"4779",33,8,30,1,2,"b0",0.550065925960535,0.5,0
"4780",33,8,30,1,2,"b1",0.449934074039465,0.5,0
"4781",33,8,30,1,2,"tau",0.614474982612039,0.3,0
"4782",34,8,30,1,2,"size",0.00100000000016838,0.01,0
"4783",34,8,30,1,2,"shape",0.719899503488932,0.01,0
"4784",34,8,30,1,2,"color",0.279100496510899,0.98,0
"4785",34,8,30,1,2,"lambda",9.99991976064457,1,0
"4786",34,8,30,1,2,"b0",0.558357184660548,0.5,0
"4787",34,8,30,1,2,"b1",0.441642815339452,0.5,0
"4788",34,8,30,1,2,"tau",0.546707295909232,0.3,0
"4789",35,8,30,1,2,"size",0.00100001468110977,0.01,0
"4790",35,8,30,1,2,"shape",0.00100000000000004,0.01,0
"4791",35,8,30,1,2,"color",0.99799998531889,0.98,0
"4792",35,8,30,1,2,"lambda",4.62038352520437,1,0
"4793",35,8,30,1,2,"b0",0.945434456526369,0.5,0
"4794",35,8,30,1,2,"b1",0.0545655434736304,0.5,0
"4795",35,8,30,1,2,"tau",0.519330101981586,0.3,0
"4796",36,8,30,1,2,"size",0.00100000681339766,0.01,0
"4797",36,8,30,1,2,"shape",0.00100000000000001,0.01,0
"4798",36,8,30,1,2,"color",0.997999993186602,0.98,0
"4799",36,8,30,1,2,"lambda",4.6894883929166,1,0
"4800",36,8,30,1,2,"b0",0.0459962542685339,0.5,0
"4801",36,8,30,1,2,"b1",0.954003745731759,0.5,0
"4802",36,8,30,1,2,"tau",0.59801700495432,0.3,0
"4803",37,8,30,1,2,"size",0.00100000760247511,0.01,0
"4804",37,8,30,1,2,"shape",0.00100000000005217,0.01,0
"4805",37,8,30,1,2,"color",0.997999992397473,0.98,0
"4806",37,8,30,1,2,"lambda",6.49268834402067,1,0
"4807",37,8,30,1,2,"b0",0.0251900394614561,0.5,0
"4808",37,8,30,1,2,"b1",0.974809960538544,0.5,0
"4809",37,8,30,1,2,"tau",0.598516651232577,0.3,0
"4810",38,8,30,1,2,"size",0.0296739308097856,0.01,0
"4811",38,8,30,1,2,"shape",0.899588202621852,0.01,0
"4812",38,8,30,1,2,"color",0.0707378665683621,0.98,0
"4813",38,8,30,1,2,"lambda",9.99959363799214,1,0
"4814",38,8,30,1,2,"b0",0.471794980627166,0.5,0
"4815",38,8,30,1,2,"b1",0.528205019372834,0.5,0
"4816",38,8,30,1,2,"tau",0.202086846560991,0.3,0
"4817",39,8,30,1,2,"size",0.001,0.01,0
"4818",39,8,30,1,2,"shape",0.0538093514188786,0.01,0
"4819",39,8,30,1,2,"color",0.945190648581122,0.98,0
"4820",39,8,30,1,2,"lambda",0.160008258861799,1,0
"4821",39,8,30,1,2,"b0",0.499020738109879,0.5,0
"4822",39,8,30,1,2,"b1",0.50097926189012,0.5,0
"4823",39,8,30,1,2,"tau",0.0459736726663202,0.3,0
"4824",40,8,30,1,2,"size",0.83689313394621,0.01,0
"4825",40,8,30,1,2,"shape",0.00100000000009479,0.01,0
"4826",40,8,30,1,2,"color",0.162106866053695,0.98,0
"4827",40,8,30,1,2,"lambda",9.96949788862917,1,0
"4828",40,8,30,1,2,"b0",0.524725180937151,0.5,0
"4829",40,8,30,1,2,"b1",0.475274819062849,0.5,0
"4830",40,8,30,1,2,"tau",0.344950020597933,0.3,0
"4831",41,8,30,1,2,"size",0.001,0.01,0
"4832",41,8,30,1,2,"shape",0.699797362102172,0.01,0
"4833",41,8,30,1,2,"color",0.299202637897828,0.98,0
"4834",41,8,30,1,2,"lambda",9.99733623016054,1,0
"4835",41,8,30,1,2,"b0",0.449052928286025,0.5,0
"4836",41,8,30,1,2,"b1",0.550947071713975,0.5,0
"4837",41,8,30,1,2,"tau",0.593406556782526,0.3,0
"4838",42,8,30,1,2,"size",0.00100000000000231,0.01,0
"4839",42,8,30,1,2,"shape",0.698219747760967,0.01,0
"4840",42,8,30,1,2,"color",0.30078025223903,0.98,0
"4841",42,8,30,1,2,"lambda",9.99409520953028,1,0
"4842",42,8,30,1,2,"b0",0.526711498588874,0.5,0
"4843",42,8,30,1,2,"b1",0.473288501411126,0.5,0
"4844",42,8,30,1,2,"tau",0.511784945484983,0.3,0
"4845",43,8,30,1,2,"size",0.00100000928175279,0.01,0
"4846",43,8,30,1,2,"shape",0.00100000000576096,0.01,0
"4847",43,8,30,1,2,"color",0.997999990712486,0.98,0
"4848",43,8,30,1,2,"lambda",9.98306385806032,1,0
"4849",43,8,30,1,2,"b0",0.40260811206735,0.5,0
"4850",43,8,30,1,2,"b1",0.597391887933012,0.5,0
"4851",43,8,30,1,2,"tau",0.67160902971921,0.3,0
"4852",44,8,30,1,2,"size",0.001,0.01,0
"4853",44,8,30,1,2,"shape",0.907842003205776,0.01,0
"4854",44,8,30,1,2,"color",0.0911579967942236,0.98,0
"4855",44,8,30,1,2,"lambda",6.11056758412874,1,0
"4856",44,8,30,1,2,"b0",0.527896653401901,0.5,0
"4857",44,8,30,1,2,"b1",0.472103346598099,0.5,0
"4858",44,8,30,1,2,"tau",0.194151698180779,0.3,0
"4859",45,8,30,1,2,"size",0.188542529997832,0.01,0
"4860",45,8,30,1,2,"shape",0.00100002129605848,0.01,0
"4861",45,8,30,1,2,"color",0.81045744870611,0.98,0
"4862",45,8,30,1,2,"lambda",1.91942544182861,1,0
"4863",45,8,30,1,2,"b0",0.461878628530781,0.5,0
"4864",45,8,30,1,2,"b1",0.53812137146927,0.5,0
"4865",45,8,30,1,2,"tau",0.439912197326936,0.3,0
"4866",46,8,30,1,2,"size",0.00100000000000001,0.01,0
"4867",46,8,30,1,2,"shape",0.848929399981206,0.01,0
"4868",46,8,30,1,2,"color",0.150070600018794,0.98,0
"4869",46,8,30,1,2,"lambda",7.49696396228625,1,0
"4870",46,8,30,1,2,"b0",0.484927401243105,0.5,0
"4871",46,8,30,1,2,"b1",0.515072598756894,0.5,0
"4872",46,8,30,1,2,"tau",0.41334995930846,0.3,0
"4873",47,8,30,1,2,"size",0.00100000000000513,0.01,0
"4874",47,8,30,1,2,"shape",0.609037645855846,0.01,0
"4875",47,8,30,1,2,"color",0.389962354144021,0.98,0
"4876",47,8,30,1,2,"lambda",9.99990041692539,1,0
"4877",47,8,30,1,2,"b0",0.848531330123173,0.5,0
"4878",47,8,30,1,2,"b1",0.151468669876827,0.5,0
"4879",47,8,30,1,2,"tau",0.51956092974252,0.3,0
"4880",48,8,30,1,2,"size",0.717378229847007,0.01,0
"4881",48,8,30,1,2,"shape",0.154155440182289,0.01,0
"4882",48,8,30,1,2,"color",0.128466329970667,0.98,0
"4883",48,8,30,1,2,"lambda",9.99999981405089,1,0
"4884",48,8,30,1,2,"b0",0.371724448230245,0.5,0
"4885",48,8,30,1,2,"b1",0.628275551769755,0.5,0
"4886",48,8,30,1,2,"tau",0.347602689810649,0.3,0
"4887",49,8,30,1,2,"size",0.88043683067094,0.01,0
"4888",49,8,30,1,2,"shape",0.00100000000000001,0.01,0
"4889",49,8,30,1,2,"color",0.11856316932906,0.98,0
"4890",49,8,30,1,2,"lambda",7.66716877490754,1,0
"4891",49,8,30,1,2,"b0",0.463184547503596,0.5,0
"4892",49,8,30,1,2,"b1",0.536815452496404,0.5,0
"4893",49,8,30,1,2,"tau",0.26410698318511,0.3,0
"4894",50,8,30,1,2,"size",0.001,0.01,0
"4895",50,8,30,1,2,"shape",0.814888452565593,0.01,0
"4896",50,8,30,1,2,"color",0.184111547434407,0.98,0
"4897",50,8,30,1,2,"lambda",7.75227926030821,1,0
"4898",50,8,30,1,2,"b0",0.55389057245566,0.5,0
"4899",50,8,30,1,2,"b1",0.44610942754434,0.5,0
"4900",50,8,30,1,2,"tau",0.322172353344814,0.3,0
"4901",1,8,30,1,3,"size",0.00100000000000003,0.01,0
"4902",1,8,30,1,3,"shape",0.930390931880485,0.01,0
"4903",1,8,30,1,3,"color",0.0686090681195153,0.98,0
"4904",1,8,30,1,3,"lambda",6.98654341247239,1,0
"4905",1,8,30,1,3,"b0",0.499458343618224,0.5,0
"4906",1,8,30,1,3,"b1",0.500541656381776,0.5,0
"4907",1,8,30,1,3,"tau",0.24446049997607,0.5,0
"4908",2,8,30,1,3,"size",0.00100010468076378,0.01,0
"4909",2,8,30,1,3,"shape",0.00100002019595329,0.01,0
"4910",2,8,30,1,3,"color",0.997999875123283,0.98,0
"4911",2,8,30,1,3,"lambda",1.29978093365383,1,0
"4912",2,8,30,1,3,"b0",0.630006970760504,0.5,0
"4913",2,8,30,1,3,"b1",0.369993029239496,0.5,0
"4914",2,8,30,1,3,"tau",0.693322391537151,0.5,0
"4915",3,8,30,1,3,"size",0.00100012602112287,0.01,0
"4916",3,8,30,1,3,"shape",0.00100001761323675,0.01,0
"4917",3,8,30,1,3,"color",0.99799985636564,0.98,0
"4918",3,8,30,1,3,"lambda",1.4398727532006,1,0
"4919",3,8,30,1,3,"b0",0.608341425360616,0.5,0
"4920",3,8,30,1,3,"b1",0.391658574639384,0.5,0
"4921",3,8,30,1,3,"tau",0.648738618340969,0.5,0
"4922",4,8,30,1,3,"size",0.870149546831238,0.01,0
"4923",4,8,30,1,3,"shape",0.00100000000000143,0.01,0
"4924",4,8,30,1,3,"color",0.12885045316877,0.98,0
"4925",4,8,30,1,3,"lambda",9.76626167614512,1,0
"4926",4,8,30,1,3,"b0",0.490923412654349,0.5,0
"4927",4,8,30,1,3,"b1",0.509076587345652,0.5,0
"4928",4,8,30,1,3,"tau",0.568854607309039,0.5,0
"4929",5,8,30,1,3,"size",0.742618654478872,0.01,0
"4930",5,8,30,1,3,"shape",0.00100000675234875,0.01,0
"4931",5,8,30,1,3,"color",0.256381338768779,0.98,0
"4932",5,8,30,1,3,"lambda",9.99999927308877,1,0
"4933",5,8,30,1,3,"b0",0.301954510761797,0.5,0
"4934",5,8,30,1,3,"b1",0.698045489238203,0.5,0
"4935",5,8,30,1,3,"tau",1.15393649580438,0.5,0
"4936",6,8,30,1,3,"size",0.908871877947629,0.01,0
"4937",6,8,30,1,3,"shape",0.00100000000189956,0.01,0
"4938",6,8,30,1,3,"color",0.0901281220504713,0.98,0
"4939",6,8,30,1,3,"lambda",9.98270323169781,1,0
"4940",6,8,30,1,3,"b0",0.565022568974813,0.5,0
"4941",6,8,30,1,3,"b1",0.434977431025187,0.5,0
"4942",6,8,30,1,3,"tau",0.461926613209593,0.5,0
"4943",7,8,30,1,3,"size",0.00100000000000001,0.01,0
"4944",7,8,30,1,3,"shape",0.861263015530669,0.01,0
"4945",7,8,30,1,3,"color",0.137736984469331,0.98,0
"4946",7,8,30,1,3,"lambda",2.70231145313448,1,0
"4947",7,8,30,1,3,"b0",0.494063619233013,0.5,0
"4948",7,8,30,1,3,"b1",0.505936380766987,0.5,0
"4949",7,8,30,1,3,"tau",0.172446633598745,0.5,0
"4950",8,8,30,1,3,"size",0.731404347804545,0.01,0
"4951",8,8,30,1,3,"shape",0.00100000006542698,0.01,0
"4952",8,8,30,1,3,"color",0.267595652130028,0.98,0
"4953",8,8,30,1,3,"lambda",9.99999341913798,1,0
"4954",8,8,30,1,3,"b0",0.585886452967109,0.5,0
"4955",8,8,30,1,3,"b1",0.414113547033049,0.5,0
"4956",8,8,30,1,3,"tau",0.770698582605254,0.5,0
"4957",9,8,30,1,3,"size",0.00100008170470818,0.01,0
"4958",9,8,30,1,3,"shape",0.72800518632397,0.01,0
"4959",9,8,30,1,3,"color",0.270994731971322,0.98,0
"4960",9,8,30,1,3,"lambda",9.99999414492285,1,0
"4961",9,8,30,1,3,"b0",0.234375808918422,0.5,0
"4962",9,8,30,1,3,"b1",0.765624191081552,0.5,0
"4963",9,8,30,1,3,"tau",1.1311787472847,0.5,0
"4964",10,8,30,1,3,"size",0.00100001075812745,0.01,0
"4965",10,8,30,1,3,"shape",0.00100000000006043,0.01,0
"4966",10,8,30,1,3,"color",0.997999989241812,0.98,0
"4967",10,8,30,1,3,"lambda",5.24825890917421,1,0
"4968",10,8,30,1,3,"b0",0.958406396635391,0.5,0
"4969",10,8,30,1,3,"b1",0.0415936033646091,0.5,0
"4970",10,8,30,1,3,"tau",1.10411087038955,0.5,0
"4971",11,8,30,1,3,"size",0.00100002949912019,0.01,0
"4972",11,8,30,1,3,"shape",0.001,0.01,0
"4973",11,8,30,1,3,"color",0.99799997050088,0.98,0
"4974",11,8,30,1,3,"lambda",4.14047201556205,1,0
"4975",11,8,30,1,3,"b0",0.90995913081996,0.5,0
"4976",11,8,30,1,3,"b1",0.0900408691800396,0.5,0
"4977",11,8,30,1,3,"tau",0.965089884872545,0.5,0
"4978",12,8,30,1,3,"size",0.0692706381059329,0.01,0
"4979",12,8,30,1,3,"shape",0.00100070660464213,0.01,0
"4980",12,8,30,1,3,"color",0.929728655289425,0.98,0
"4981",12,8,30,1,3,"lambda",1.29000928497491,1,0
"4982",12,8,30,1,3,"b0",0.463184084068469,0.5,0
"4983",12,8,30,1,3,"b1",0.536815915931531,0.5,0
"4984",12,8,30,1,3,"tau",0.503578797616246,0.5,0
"4985",13,8,30,1,3,"size",0.776992999479465,0.01,0
"4986",13,8,30,1,3,"shape",0.00100000001546365,0.01,0
"4987",13,8,30,1,3,"color",0.222007000505072,0.98,0
"4988",13,8,30,1,3,"lambda",9.99994464587853,1,0
"4989",13,8,30,1,3,"b0",0.263770444106899,0.5,0
"4990",13,8,30,1,3,"b1",0.7362295558931,0.5,0
"4991",13,8,30,1,3,"tau",0.74478584814945,0.5,0
"4992",14,8,30,1,3,"size",0.00100133769898637,0.01,0
"4993",14,8,30,1,3,"shape",0.00100000137905622,0.01,0
"4994",14,8,30,1,3,"color",0.997998660921957,0.98,0
"4995",14,8,30,1,3,"lambda",0.948979942823522,1,0
"4996",14,8,30,1,3,"b0",0.470538016671699,0.5,0
"4997",14,8,30,1,3,"b1",0.5294619833283,0.5,0
"4998",14,8,30,1,3,"tau",0.46967502605084,0.5,0
"4999",15,8,30,1,3,"size",0.00100002333274494,0.01,0
"5000",15,8,30,1,3,"shape",0.00100000000000005,0.01,0
"5001",15,8,30,1,3,"color",0.997999976667255,0.98,0
"5002",15,8,30,1,3,"lambda",3.27723595012086,1,0
"5003",15,8,30,1,3,"b0",0.903343137198654,0.5,0
"5004",15,8,30,1,3,"b1",0.0966568628015259,0.5,0
"5005",15,8,30,1,3,"tau",0.750696732731167,0.5,0
"5006",16,8,30,1,3,"size",0.001,0.01,0
"5007",16,8,30,1,3,"shape",0.901267495529727,0.01,0
"5008",16,8,30,1,3,"color",0.097732504470273,0.98,0
"5009",16,8,30,1,3,"lambda",5.60818122946443,1,0
"5010",16,8,30,1,3,"b0",0.491562226492262,0.5,0
"5011",16,8,30,1,3,"b1",0.508437773507738,0.5,0
"5012",16,8,30,1,3,"tau",0.274554289903929,0.5,0
"5013",17,8,30,1,3,"size",0.001,0.01,0
"5014",17,8,30,1,3,"shape",0.900137377133405,0.01,0
"5015",17,8,30,1,3,"color",0.098862622866595,0.98,0
"5016",17,8,30,1,3,"lambda",6.4262789826437,1,0
"5017",17,8,30,1,3,"b0",0.484761202235201,0.5,0
"5018",17,8,30,1,3,"b1",0.515238797764799,0.5,0
"5019",17,8,30,1,3,"tau",0.279465166413538,0.5,0
"5020",18,8,30,1,3,"size",0.781077475744557,0.01,0
"5021",18,8,30,1,3,"shape",0.00100000027139657,0.01,0
"5022",18,8,30,1,3,"color",0.217922523984043,0.98,0
"5023",18,8,30,1,3,"lambda",9.99999462906792,1,0
"5024",18,8,30,1,3,"b0",0.2803478165308,0.5,0
"5025",18,8,30,1,3,"b1",0.7196521834692,0.5,0
"5026",18,8,30,1,3,"tau",0.765840185029233,0.5,0
"5027",19,8,30,1,3,"size",0.001,0.01,0
"5028",19,8,30,1,3,"shape",0.852276399082285,0.01,0
"5029",19,8,30,1,3,"color",0.146723600917719,0.98,0
"5030",19,8,30,1,3,"lambda",6.75862591957824,1,0
"5031",19,8,30,1,3,"b0",0.51850527261418,0.5,0
"5032",19,8,30,1,3,"b1",0.48149472738582,0.5,0
"5033",19,8,30,1,3,"tau",0.532064032399373,0.5,0
"5034",20,8,30,1,3,"size",0.00100001532579522,0.01,0
"5035",20,8,30,1,3,"shape",0.00100000000001431,0.01,0
"5036",20,8,30,1,3,"color",0.99799998467419,0.98,0
"5037",20,8,30,1,3,"lambda",9.98060886243713,1,0
"5038",20,8,30,1,3,"b0",0.566835745012873,0.5,0
"5039",20,8,30,1,3,"b1",0.433164254987127,0.5,0
"5040",20,8,30,1,3,"tau",1.21711730087576,0.5,0
"5041",21,8,30,1,3,"size",0.00100003555793137,0.01,0
"5042",21,8,30,1,3,"shape",0.00100000000000001,0.01,0
"5043",21,8,30,1,3,"color",0.997999964442069,0.98,0
"5044",21,8,30,1,3,"lambda",3.46583171155432,1,0
"5045",21,8,30,1,3,"b0",0.172749256772634,0.5,0
"5046",21,8,30,1,3,"b1",0.827250743227366,0.5,0
"5047",21,8,30,1,3,"tau",0.975191365728351,0.5,0
"5048",22,8,30,1,3,"size",0.001,0.01,0
"5049",22,8,30,1,3,"shape",0.928244239610655,0.01,0
"5050",22,8,30,1,3,"color",0.0707557603893451,0.98,0
"5051",22,8,30,1,3,"lambda",5.76224396155057,1,0
"5052",22,8,30,1,3,"b0",0.501607476145992,0.5,0
"5053",22,8,30,1,3,"b1",0.498392523854008,0.5,0
"5054",22,8,30,1,3,"tau",0.244386835328487,0.5,0
"5055",23,8,30,1,3,"size",0.00103068968922951,0.01,0
"5056",23,8,30,1,3,"shape",0.00100000003850937,0.01,0
"5057",23,8,30,1,3,"color",0.997969310272261,0.98,0
"5058",23,8,30,1,3,"lambda",0.199377207934975,1,0
"5059",23,8,30,1,3,"b0",0.495940477177407,0.5,0
"5060",23,8,30,1,3,"b1",0.504059522822593,0.5,0
"5061",23,8,30,1,3,"tau",0.11449315240167,0.5,0
"5062",24,8,30,1,3,"size",0.0010000100313576,0.01,0
"5063",24,8,30,1,3,"shape",0.00100000000000003,0.01,0
"5064",24,8,30,1,3,"color",0.997999989968642,0.98,0
"5065",24,8,30,1,3,"lambda",4.61127582655587,1,0
"5066",24,8,30,1,3,"b0",0.93497459499334,0.5,0
"5067",24,8,30,1,3,"b1",0.0650254050067616,0.5,0
"5068",24,8,30,1,3,"tau",1.00564777566544,0.5,0
"5069",25,8,30,1,3,"size",0.00100000000000016,0.01,0
"5070",25,8,30,1,3,"shape",0.728980745025379,0.01,0
"5071",25,8,30,1,3,"color",0.270019254974879,0.98,0
"5072",25,8,30,1,3,"lambda",9.99429945482362,1,0
"5073",25,8,30,1,3,"b0",0.264525790570862,0.5,0
"5074",25,8,30,1,3,"b1",0.735474209429138,0.5,0
"5075",25,8,30,1,3,"tau",0.685260058891337,0.5,0
"5076",26,8,30,1,3,"size",0.647988066733271,0.01,0
"5077",26,8,30,1,3,"shape",0.00100000091933049,0.01,0
"5078",26,8,30,1,3,"color",0.351011932347399,0.98,0
"5079",26,8,30,1,3,"lambda",9.99999973109853,1,0
"5080",26,8,30,1,3,"b0",0.571887979052858,0.5,0
"5081",26,8,30,1,3,"b1",0.428112020947142,0.5,0
"5082",26,8,30,1,3,"tau",1.01873446776826,0.5,0
"5083",27,8,30,1,3,"size",0.00100000000000022,0.01,0
"5084",27,8,30,1,3,"shape",0.890617230274962,0.01,0
"5085",27,8,30,1,3,"color",0.108382769725038,0.98,0
"5086",27,8,30,1,3,"lambda",8.15818149731377,1,0
"5087",27,8,30,1,3,"b0",0.448600113284628,0.5,0
"5088",27,8,30,1,3,"b1",0.551399886715372,0.5,0
"5089",27,8,30,1,3,"tau",0.656479695471817,0.5,0
"5090",28,8,30,1,3,"size",0.561467841178297,0.01,0
"5091",28,8,30,1,3,"shape",0.394067522055614,0.01,0
"5092",28,8,30,1,3,"color",0.0444646367660889,0.98,0
"5093",28,8,30,1,3,"lambda",9.99995691129018,1,0
"5094",28,8,30,1,3,"b0",0.475587579779748,0.5,0
"5095",28,8,30,1,3,"b1",0.524412420220252,0.5,0
"5096",28,8,30,1,3,"tau",0.179308903716194,0.5,0
"5097",29,8,30,1,3,"size",0.00100001035516251,0.01,0
"5098",29,8,30,1,3,"shape",0.001,0.01,0
"5099",29,8,30,1,3,"color",0.997999989644837,0.98,0
"5100",29,8,30,1,3,"lambda",4.98620824804322,1,0
"5101",29,8,30,1,3,"b0",0.0468901061431084,0.5,0
"5102",29,8,30,1,3,"b1",0.953109893856891,0.5,0
"5103",29,8,30,1,3,"tau",0.947517741951843,0.5,0
"5104",30,8,30,1,3,"size",0.896440377254415,0.01,0
"5105",30,8,30,1,3,"shape",0.001,0.01,0
"5106",30,8,30,1,3,"color",0.102559622745585,0.98,0
"5107",30,8,30,1,3,"lambda",0.710689546299404,1,0
"5108",30,8,30,1,3,"b0",0.495857685548666,0.5,0
"5109",30,8,30,1,3,"b1",0.504142314451334,0.5,0
"5110",30,8,30,1,3,"tau",0.0281484692428368,0.5,0
"5111",31,8,30,1,3,"size",0.001,0.01,0
"5112",31,8,30,1,3,"shape",0.848828750662284,0.01,0
"5113",31,8,30,1,3,"color",0.150171249337716,0.98,0
"5114",31,8,30,1,3,"lambda",6.99875926451727,1,0
"5115",31,8,30,1,3,"b0",0.533209252844611,0.5,0
"5116",31,8,30,1,3,"b1",0.466790747155389,0.5,0
"5117",31,8,30,1,3,"tau",0.531218624875212,0.5,0
"5118",32,8,30,1,3,"size",0.00100000778549925,0.01,0
"5119",32,8,30,1,3,"shape",0.001,0.01,0
"5120",32,8,30,1,3,"color",0.997999992214501,0.98,0
"5121",32,8,30,1,3,"lambda",4.41686643482643,1,0
"5122",32,8,30,1,3,"b0",0.0721453552591704,0.5,0
"5123",32,8,30,1,3,"b1",0.927854644740829,0.5,0
"5124",32,8,30,1,3,"tau",0.872814547059523,0.5,0
"5125",33,8,30,1,3,"size",0.001,0.01,0
"5126",33,8,30,1,3,"shape",0.807844940093576,0.01,0
"5127",33,8,30,1,3,"color",0.191155059906424,0.98,0
"5128",33,8,30,1,3,"lambda",8.90441262456946,1,0
"5129",33,8,30,1,3,"b0",0.357629565882839,0.5,0
"5130",33,8,30,1,3,"b1",0.642370434117161,0.5,0
"5131",33,8,30,1,3,"tau",0.704833560327197,0.5,0
"5132",34,8,30,1,3,"size",0.001,0.01,0
"5133",34,8,30,1,3,"shape",0.840775473137635,0.01,0
"5134",34,8,30,1,3,"color",0.158224526862365,0.98,0
"5135",34,8,30,1,3,"lambda",5.49017084620936,1,0
"5136",34,8,30,1,3,"b0",0.51621063072202,0.5,0
"5137",34,8,30,1,3,"b1",0.483789369277986,0.5,0
"5138",34,8,30,1,3,"tau",0.521373017795077,0.5,0
"5139",35,8,30,1,3,"size",0.862962289341531,0.01,0
"5140",35,8,30,1,3,"shape",0.00100000000006407,0.01,0
"5141",35,8,30,1,3,"color",0.136037710658405,0.98,0
"5142",35,8,30,1,3,"lambda",3.78500094437906,1,0
"5143",35,8,30,1,3,"b0",0.488908305918474,0.5,0
"5144",35,8,30,1,3,"b1",0.511091694081526,0.5,0
"5145",35,8,30,1,3,"tau",0.203993213342111,0.5,0
"5146",36,8,30,1,3,"size",0.00100000394920801,0.01,0
"5147",36,8,30,1,3,"shape",0.001,0.01,0
"5148",36,8,30,1,3,"color",0.997999996050792,0.98,0
"5149",36,8,30,1,3,"lambda",5.94210846343181,1,0
"5150",36,8,30,1,3,"b0",0.013821148527267,0.5,0
"5151",36,8,30,1,3,"b1",0.986178851472733,0.5,0
"5152",36,8,30,1,3,"tau",0.948106405877724,0.5,0
"5153",37,8,30,1,3,"size",0.00100013066817523,0.01,0
"5154",37,8,30,1,3,"shape",0.0010000008576592,0.01,0
"5155",37,8,30,1,3,"color",0.997999868474166,0.98,0
"5156",37,8,30,1,3,"lambda",1.32133584287284,1,0
"5157",37,8,30,1,3,"b0",0.388425469494016,0.5,0
"5158",37,8,30,1,3,"b1",0.611574530505984,0.5,0
"5159",37,8,30,1,3,"tau",0.566921105295743,0.5,0
"5160",38,8,30,1,3,"size",0.0937641209758938,0.01,0
"5161",38,8,30,1,3,"shape",0.864528771695417,0.01,0
"5162",38,8,30,1,3,"color",0.0417071073286892,0.98,0
"5163",38,8,30,1,3,"lambda",9.99763215181138,1,0
"5164",38,8,30,1,3,"b0",0.496183247796708,0.5,0
"5165",38,8,30,1,3,"b1",0.503816752203292,0.5,0
"5166",38,8,30,1,3,"tau",0.161670360133361,0.5,0
"5167",39,8,30,1,3,"size",0.001,0.01,0
"5168",39,8,30,1,3,"shape",0.829081576962252,0.01,0
"5169",39,8,30,1,3,"color",0.169918423037748,0.98,0
"5170",39,8,30,1,3,"lambda",7.43978468408957,1,0
